frame,fps,mean,std,meandiff,stddiff,spacial0,spacial1,spacial2,spacial3,spacial4,spacial5,spacial6,spacial7,spacial8,spacial9,central0,central1,central2,central3,central4,central5,central6,hu0,hu1,hu2,hu3,hu4,hu5,red0,red1,red2,red3,red4,red5,red6,red7,green0,green1,green2,green3,green4,green5,green6,green7,blue0,blue1,blue2,blue3,blue4,blue5,blue6,blue7,nsift,nsurf
4134,29,36.30913,53.48929,7.075671,15.42044,12548434,4510464521,3001157428,2124691928109,1078794106079,747103608792,1.12565822099874e+15,508186258574693,268561915755917,192708964950892,503430646008.001,44829401.957031,29329111381.4406,38905074765.5,188096893.3125,-1747339631.9707,-1783336090.78125,0.003383,9e-06,0,0,0,0,226233,8685,31100,53537,17842,6775,1362,66,224107,5950,17383,57559,23481,8214,3356,5550,244182,64764,21927,5525,2310,1855,2541,2496,,
4135,29,36.7732,54.16992,7.400631,16.18087,12708818,4569085156,3039223624,2148726091432,1092750178777,757265957692,1.13637845422991e+15,513908708938871,272289079529041,195657614323132,506044674263.264,85892752.687866,30457198869.6064,-625836400.5,-5645738955.60938,-4908865539.84961,-4410651909.6875,0.003322,9e-06,0,0,0,0,225477,9321,28281,56567,18320,6562,1016,56,223331,6219,17191,58971,22400,7483,3710,6295,244077,61886,24077,5681,2246,1980,2607,3046,,
4136,29,36.67402,53.3231,7.740747,16.92041,12674540,4556769671,3031350474,2140991616895,1089903872544,756295282724,1.1312356450691e+15,512109407946264,271932795169692,195845526040080,502734935820.543,68193924.130981,31291795716.1855,15081488032.25,2661609502.48438,-4241283352.4707,-4490080623.53125,0.003324,9e-06,0,0,0,0,224291,10131,29092,59919,17097,4666,393,11,222304,6307,17321,61576,21387,7495,4463,4747,243323,60901,25725,5789,2469,2559,2972,1862,,
4137,29,36.51797,52.2419,8.048041,17.84547,12620611,4536948913,3018812072,2127085856401,1085269152605,754144900994,1.12132841356752e+15,508819189584359,271125761649093,195717253179218,496110506699.478,44661602.807007,32054161801.3466,-22677299025.625,-5439928777.35938,-1090987490.00586,-6449291718.21875,0.003316,8e-06,0,0,0,0,224080,10463,27605,61500,17067,4292,584,9,221283,7099,17839,60489,22807,8317,4838,2928,243022,56641,30567,7273,3361,2312,1979,445,,
4138,29,36.02501,50.68504,8.171933,18.10841,12450243,4475370932,2977856568,2094202117504,1070497543755,744828088324,1.10184618293661e+15,500936784567399,267765581317439,193726209646134,485482915879.538,75647243.222412,32582573149.6584,39291149036.375,-10114965052.0625,-6903854338.02344,-8456718097.5625,0.003342,9e-06,0,0,0,0,223396,11160,29644,60543,16854,3640,357,6,220121,7029,20979,59632,24585,8443,3462,1349,242400,53135,36250,7785,2971,1681,1149,229,,
4139,29,36.16387,49.94819,7.801536,16.91082,12498234,4490883765,2990705955,2098839701565,1074327765845,749451601711,1.10288107428562e+15,502065110622963,269111056427909,195532100780379,485168762875.536,-297082689.466675,33804726378.656,59813132932.375,46660143727.9375,-40813895541.957,17329557743.8438,0.003322,8e-06,0,0,0,0,221900,12213,31969,62969,14014,2358,177,0,218880,6238,22543,62086,25275,7598,2279,701,237931,49601,45100,8253,2632,1228,821,34,,
4140,29,36.43946,49.95036,7.504852,15.76709,12593477,4525774885,3012761268,2111379326965,1082441962923,755686730744,1.10734070896397e+15,504962453887465,271406004121737,197517121411938,484931102245.428,-267703455.487549,34938167185.1854,20980053371.125,45604697593.5469,-40473584534.8574,16111415418.4688,0.003278,8e-06,0,0,0,0,221213,14948,31932,60614,14249,2381,262,1,217957,6492,23766,60779,26788,7042,2123,653,236627,45715,49398,9908,2164,1105,671,12,,
4141,29,35.78648,48.34323,7.004161,14.64129,12367809,4446216116,2958100813,2071848048344,1063496294522,742746172813,1.08521993585667e+15,495567150910108,267034670362608,194491240798075,473437388042.072,61735699.713623,35235212717.2173,-8181080574.5,-16535476449.9688,-11436551357.8984,-11817942630.875,0.003325,8e-06,0,0,0,0,219634,17600,34219,59430,12497,2018,202,0,216812,7173,25182,64594,24590,6079,1050,120,235320,49739,50439,7572,1560,767,203,0,,
4142,29,35.63312,47.49683,6.318605,12.8621,12314805,4424903948,2946033895,2058009502280,1058331210917,740903889179,1.07588466823528e+15,492226982712423,266051578992455,194547962613037,468071622709.354,-225299959.730835,36133029186.5867,38293549930.625,57444616905.7812,-59095247282.748,15752977230.7188,0.003325,8e-06,0,0,0,0,217440,16552,35915,61465,12140,1819,265,4,215969,7453,27957,65070,25572,2965,576,38,230954,53457,54270,5275,1140,480,24,0,,
4143,29,35.06277,46.6168,5.851059,11.86335,12117695,4355553766,2898496458,2022669170936,1041840339133,729544491398,1.05563864346251e+15,483851019752619,262218222363635,191838560984394,457119897042.179,12073660.106079,36237578075.083,3483228359.75,29253103493,-13187809274.8262,-819992331.96875,0.00336,8e-06,0,0,0,0,216916,18236,36185,59438,12544,1940,338,3,215272,8561,31924,62859,24092,2646,246,0,232037,57498,49331,5558,1020,155,1,0,,
4144,29,34.83863,46.0818,5.509317,11.01904,12040231,4327379546,2879734703,2006222136484,1034960436962,725702654069,1.0451892909998e+15,479819593728002,260786022010776,191238538477859,450918609903.89,-45041892.067139,36939127882.2933,3648218446.875,11716151991.3125,-17230376720.1504,-2052662302.125,0.003365,8e-06,0,0,0,0,216239,15503,38512,61381,12165,1629,167,4,214653,8756,33948,64283,22218,1740,2,0,230835,59280,49787,5310,387,1,0,0,,
4145,29,35.308,46.45466,5.522457,10.30802,12202444,4386039822,2919299622,2031272522312,1049295347415,736963682640,1.05704408927093e+15,485959477508345,264869404874195,194756553702870,454756758734.655,-16117930.921509,38553570451.8724,9557626084.75,11603558612.6719,-16707554390.3477,-877468498.90625,0.003313,8e-06,0,0,0,0,215271,13701,38318,60900,15351,1870,189,0,213758,9010,34905,61528,24586,1808,5,0,231337,55874,52504,5806,79,0,0,0,,
4146,29,35.03019,46.01738,5.567989,10.2772,12106435,4352184554,2895680519,2014169735436,1040991699518,732186065039,1.04734030888306e+15,481775516505036,263209372683760,194059441399361,449587726605.475,13407550.917725,39582035189.0806,11683197670.75,6212070375.25,-13163998985.6035,-3532648365.3125,0.003338,8e-06,0,0,0,0,214344,14208,38052,62584,13259,2362,782,9,212765,10177,37224,60997,21909,2387,141,0,235528,52384,51358,6210,119,1,0,0,,
4147,29,34.92639,45.78167,5.591736,10.39179,12070559,4339801689,2887290750,2005801023795,1038145086767,731257187554,1.04149919762089e+15,479838502140511,262943718865131,194341158509892,445485656474.625,59835414.177368,40614121641.6788,4973562899.875,5704835361.21875,1737295263.99805,-6234097730.1875,0.003336,8e-06,0,0,0,0,213716,15410,39942,60445,12935,2129,964,59,212080,10798,39145,58720,22699,1861,297,0,236892,53096,47615,7260,737,0,0,0,,
4148,29,35.14359,46.12066,5.881939,11.00399,12145625,4366241952,2904813674,2015394902226,1044256822042,736683178180,1.04501565415014e+15,482022112035384,264830986124124,196250698146062,445770549143.736,2670760.196899,41952155226.6832,-1454250705.25,7395389150.625,-1207692471.37891,-5464685864.90625,0.003306,7e-06,0,0,0,0,212815,15579,40914,59275,14575,2147,295,0,211177,12278,40579,52441,27169,1939,17,0,238571,50305,47382,8249,1027,66,0,0,,
4149,29,34.86511,45.35248,5.79401,10.79539,12049383,4331749840,2882735044,1996899209548,1036387956348,732680912026,1.03398512059044e+15,477778932089466,263421647829604,195860184489946,439636345852.82,45509136.437988,43005653640.9291,2121372314.25,1306538938.98438,1288048149.33008,-6504356187.9375,0.003324,7e-06,0,0,0,0,211286,14402,46727,59587,11965,1577,56,0,209646,12809,44262,51842,25286,1712,43,0,238844,53535,46505,6334,382,0,0,0,,
4150,29,35.16294,45.73226,5.391664,10.03109,12152312,4368704069,2907393402,2013093432579,1045177604528,740376163428,1.04193019605182e+15,481620173417842,266153422612096,198554253259980,442563047702.677,-17859964.777344,44793594942.8317,32699940747.125,8237048192.67188,-88412884.679688,-11252408895.1562,0.0033,7e-06,0,0,0,0,210655,15067,44260,59396,14167,1870,185,0,209028,13205,42079,50264,28149,2773,102,0,241092,54208,44860,5064,367,9,0,0,,
4151,29,35.15097,45.66317,5.543712,10.30695,12148175,4367448572,2906745911,2009940144670,1045080848639,741450314341,1.03884643049634e+15,480972009640209,266595190406847,199382267790713,439777792788.764,62705735.741821,45940759110.2579,29982686713.5,-72588299.78125,2829343602.60547,-12612247179.3438,0.003291,7e-06,0,0,0,0,210840,16378,43793,57538,15423,1517,111,0,208677,13509,41154,49116,31116,1988,40,0,242082,55114,42619,5309,466,10,0,0,,
4152,29,35.05348,45.47523,5.575067,10.37369,12114484,4355103730,2899122306,2002675941114,1042254158937,741182479178,1.03417730602271e+15,479276795703189,266466774831225,200039359162578,437035299790.778,32437517.680664,47392290083.1316,-426157033.5,-7755754522.71875,-592688586.306641,-16272495045.9688,0.003301,7e-06,0,0,0,0,211304,16989,45881,60180,10392,810,44,0,208919,13017,40014,51442,30580,1610,18,0,240597,56325,44842,3724,112,0,0,0,,
4153,29,35.11277,45.49449,5.467425,10.20138,12134972,4362249313,2903874684,2005199727261,1043916372147,743777843274,1.03506305263438e+15,479873429773133,267392620032463,201366113055000,437069280089.884,38780561.53186,48886402207.9556,5743372922.875,5238456933.59375,2665310824.14062,-15284539533.875,0.0033,7e-06,0,0,0,0,210912,15527,49498,60342,8888,427,6,0,208643,12771,39561,50706,32098,1818,3,0,240857,59382,41871,3170,320,0,0,0,,
4154,29,34.78958,45.27284,5.424502,10.02872,12023280,4322918304,2877105360,1985871048088,1034411144552,737621518772,1.024325202146e+15,475167648808132,265189032503254,200012859339348,431584475450.73,-39639533.583008,49145890445.8918,-34802816009.5,-11962728173.0938,-622124657.738281,-16636352173.625,0.003325,7e-06,0,0,0,0,211084,15596,49864,60292,8730,34,0,0,209274,12961,39978,47998,33736,1653,0,0,243630,58183,41419,2367,1,0,0,0,,
4155,29,34.54493,44.98504,4.983898,9.114163,11938729,4292250660,2857313501,1970406399748,1027277731233,733792101901,1.01558010665768e+15,471589109357815,263820115272943,199508475102479,427242489396.2,7092918.472534,49947075935.7673,-34024793690.875,3759055889.76562,1398299739.16797,-18877306841.5625,0.003348,7e-06,0,0,0,0,211750,16035,51635,59611,6559,10,0,0,210347,12467,36221,51064,33925,1576,0,0,244632,61466,37468,2034,0,0,0,0,,
4156,29,34.60392,45.10614,4.670208,8.387174,11959115,4298950516,2861898703,1971453811014,1028768843940,736135711777,1.01501044007025e+15,471777787679804,264619922710210,200677917762061,426107392067.726,335066.092407,51263613278.651,-15468128700,-4947550225.59375,599638210.78125,-19907743681.5312,0.003338,7e-06,0,0,0,0,212544,16052,60732,52588,3680,4,0,0,211029,10943,31694,55503,34492,1939,0,0,242623,64508,36272,2196,1,0,0,0,,
4157,29,35.2356,46.0213,4.62855,7.977322,12177424,4378162635,2914719342,2006722415899,1047899668237,751173382930,1.03257272572186e+15,480295133558911,270057828016409,205395711849450,432636791672.551,-32580377.829102,53522644758.3708,847485541.125,831967696.578125,3232542373.04688,-22656127724.8438,0.003278,7e-06,0,0,0,0,212788,16072,63090,50368,3278,4,0,0,211342,9133,30045,55113,36588,3377,2,0,240025,63664,39233,2675,3,0,0,0,,
4158,29,35.84838,46.72959,4.396791,7.691801,12389201,4455402380,2964532944,2041311203410,1066107251925,765638353912,1.04983053045211e+15,488435438166031,275345388601587,210113206554498,439060148825.474,2413179.869751,56274160364.6271,-54934968450.25,-18644937463.7656,5497664208.97656,-22485646783.3438,0.003227,6e-06,0,0,0,0,213748,15181,66075,49462,1134,0,0,0,211529,8164,26350,55365,41252,2939,1,0,234281,64170,45070,2038,41,0,0,0,,
4159,29,36.82677,47.92614,4.274123,7.474223,12727332,4575059407,3046664256,2094482790391,1095274445731,789326063086,1.07638549532779e+15,501433687221815,283789057908877,217653931412910,449898632644.57,98334635.331665,60016645465.0852,39790200278.375,-13562357925.3125,5086896801.34766,-28190789945.7188,0.003148,6e-06,0,0,0,0,214779,14941,67341,47482,1057,0,0,0,212041,7838,18752,57586,45351,3902,130,0,230525,64656,47471,2547,389,12,0,0,,
4160,29,37.9794,49.6646,4.519366,7.873023,13125681,4718827096,3141498171,2160204377690,1129439009909,815877470913,1.11005248877295e+15,517046826383121,293336998728651,225875145362631,463733987929.363,35766652.574463,63991853824.1537,220590000.75,-1824639094.9375,2928023480.93359,-28422317267.0312,0.003063,5e-06,0,0,0,0,215952,14980,59013,54100,1545,10,0,0,212617,7664,13709,51542,52738,6758,555,17,233418,60423,46609,4128,726,287,9,0,,
4161,29,38.75741,50.89735,4.702682,8.361777,13394562,4815549302,3205765851,2203632274832,1152586002464,834612681965,1.13188477359786e+15,527446412087024,300088481878788,231969309247269,472368865099.551,64292074.47876,67365892451.6323,-2254896631.75,-2585358852.375,1720643100.55859,-27182294752.5625,0.003008,5e-06,0,0,0,0,215912,11773,53810,62327,1774,4,0,0,213131,7630,9403,46411,60626,7526,782,91,235332,59133,45970,3800,945,380,40,0,,
4162,29,39.14491,51.90488,5.024201,9.032903,13528482,4864185941,3237191751,2224079301249,1163940967602,844148666719,1.14131176943863e+15,532191222043106,303520326214042,235244419160931,475153969595.23,3830860.762207,69530314656.851,-43911578308.75,-5105350553.45312,3576941642.32422,-24920194628.5938,0.002976,5e-06,0,0,0,0,216934,11311,50852,63942,2541,20,0,0,214016,7561,8444,38165,65403,10825,998,188,241139,55740,42133,4827,1109,538,114,0,,
4163,29,39.78136,53.13995,5.5277,10.04943,13748437,4942640829,3289191815,2259346115207,1182432440210,859133524781,1.15913067240834e+15,540480486751244,308838696039358,240074576066099,482438793705.813,-50612898.627197,72223507601.3748,4023001398.5,-11674403689.7656,-445899573.507812,-23181795964.0938,0.002934,5e-06,0,0,0,0,217788,10831,45878,67398,3660,45,0,0,214742,7292,8179,31950,67263,14513,1416,245,242878,50461,43706,6326,1491,670,68,0,,
4164,29,40.62916,54.40865,5.821936,10.80641,14041438,5048009547,3358783849,2306124938821,1207515861913,879201575449,1.18233671452333e+15,551635809671195,316085309797143,246538566776149,491325031104.771,6137049.962158,75763284847.7628,-4268155020.25,-5493595727.25,2357847878.33203,-16881933674.0625,0.002876,4e-06,0,0,0,0,218148,10630,41029,68892,6700,201,0,0,214790,7374,7376,27275,66758,19496,2299,232,243725,46284,44290,8709,1940,649,3,0,,
4165,29,41.39131,55.42048,5.912199,10.9896,14304838,5142226866,3422120275,2348532374658,1230187055732,898465405711,1.20376190429746e+15,561850500617114,322989751483618,253095663908017,500032088152.68,21511963.639404,79797820900.4572,26276689604.25,-77110908.640625,3907081007.89453,-22348534924.3438,0.002834,4e-06,0,0,0,0,218438,11144,40315,64907,10067,707,22,0,215526,6639,6277,21841,69489,22462,3254,112,243749,43278,45078,10563,2518,414,0,0,,
4166,29,41.69177,56.13969,5.793504,10.84609,14408675,5180171260,3446732264,2366202152374,1239151019393,906912959198,1.21296620057559e+15,566020457790461,326048455298927,256351521851156,503839771174.48,-9653943.55127,82412212273.0701,-3415967499.75,2743908244.21875,1966121982.76953,-21241021618.6875,0.002824,4e-06,0,0,0,0,219365,11240,41269,58867,13617,1237,5,0,216477,6281,6362,19729,65261,27091,4369,30,244642,41700,43957,11946,3046,309,0,0,,
4167,29,41.36316,56.16128,5.908808,11.04959,14295107,5138971038,3419144710,2346547087374,1229116732690,900696296694,1.20244776392366e+15,561223489091054,323773982380338,255065338955572,499130112502.612,-37105712.252686,82895454215.4523,17596314037.75,-3697959696.95312,-1029807035.07422,-20130896839.9062,0.002848,4e-06,0,0,0,0,220557,11791,42203,56611,12997,1424,17,0,217613,6282,6740,21235,62937,25688,5075,30,243781,41203,42548,14947,2935,186,0,0,,
4168,29,40.31769,55.02663,6.017433,11.35564,13933792,5009126294,3332764026,2286753320252,1198048044146,879004901032,1.17151143091822e+15,546915787588158,315967859206310,249387197639184,485998276022.678,-63418572.396973,81855348849.8138,7674374857.25,2653044820.57812,472579544.742188,-15480167533.6562,0.002925,4e-06,0,0,0,0,221791,13016,48718,49089,11896,1087,3,0,218333,6598,7651,26919,60317,21296,4457,29,242955,42039,42508,15414,2575,105,4,0,,
4169,29,39.69794,54.34232,5.924688,11.2907,13719608,4932654337,3281612918,2251169485333,1179790695065,866005689692,1.15284939021279e+15,538416971433599,311337839086111,245907686241704,477716569744.967,-58043494.288574,81071940594.761,-30658865027,-1782709267.875,7823785047.51562,-16899463730.0625,0.002969,4e-06,0,0,0,0,222800,14963,48958,44353,12931,1575,20,0,218612,7039,9311,29281,58123,20147,3050,37,243576,40196,42464,16764,2473,127,0,0,,
4170,29,39.24532,53.90234,5.852509,11.22747,13563181,4875651854,3243906818,2224074793802,1166019439342,856059800156,1.13842086459446e+15,531862545444172,307696472722460,243101985173864,471390006847.256,-90508714.060059,80214410798.8215,9343468318.75,-4485556684.75,5942890541.14453,-11659812962.1562,0.002999,5e-06,0,0,0,0,223657,17843,48757,42281,10433,2535,94,0,218286,8231,11403,29754,55616,20425,1856,29,243643,38160,42132,19121,2377,167,0,0,,
4171,29,39.0526,53.49115,5.639549,10.67067,13496577,4851319662,3228040909,2211987156726,1160318849547,853416919685,1.13170239694441e+15,529039730134521,306749458653577,243009815065933,468189269090.654,5509981.563965,81350927679.9496,28165850845.25,-15784716238.5781,-12311774814.4648,-20175001022.7188,0.003017,5e-06,0,0,0,0,223585,17853,55184,41291,7198,485,4,0,218454,7819,11285,31425,56863,18121,1608,25,240935,38368,44923,19175,2119,80,0,0,,
4172,29,39.13774,53.59819,5.365269,10.02159,13526004,4861786556,3235308156,2216702097034,1162885265344,857035268672,1.13408482204148e+15,530192472814982,308034747742350,244766269344156,469181652998.767,-13821286.312256,83176347420.7479,28188629318.5,-14377757326.2656,-11376967262.1055,-19657460792.6875,0.003019,4e-06,0,0,0,0,223540,18058,59042,39987,4855,118,0,0,218618,7293,12374,31980,55318,16939,2970,108,238972,39342,44200,21004,2039,43,0,0,,
4173,29,38.76765,53.21241,5.277069,9.9143,13398101,4816442674,3203769657,2195623317992,1151650366180,849190944385,1.12303197432687e+15,524963605535104,305235979603010,242787612575613,464174955874.99,-63066465.50293,83101778829.8292,4317186292.5,-11079485776.1562,-6935199107.85547,-14714077641.9375,0.003049,5e-06,0,0,0,0,224591,17259,57411,41777,4491,71,0,0,218653,8572,12203,34360,52520,17428,1823,41,239103,39569,41270,23528,2126,4,0,0,,
